Encoding Id,Market,Rank,Station,Channel,Affiliate,Start Date,Start Time,Stop Date,Stop Time,Start Second,Stop Second,Seconds,Program,ISCI-20,Campaign,Advertiser,Product Name,Module Code,Phone Number,Length 
0001411281,MACON,119,BMGT,042,IND,20200224,14:43:40,20200224,14:44:38,0000000010,0000000068,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200224,19:23:30,20200224,19:23:59,0000000010,0000000039,0000000045,THE GAME,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,BMGT,042,IND,20200224,22:11:40,20200224,22:12:08,0000000010,0000000038,0000000045,MOVIE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200224,22:48:32,20200224,22:49:30,0000000011,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200225,10:38:57,20200225,10:39:54,0000000010,0000000067,0000000075,JUDGE JOE BROWN,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200225,13:29:08,20200225,13:29:37,0000000010,0000000039,0000000045,THE BERNIE MAC SHOW,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200225,15:18:44,20200225,15:19:43,0000000010,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200225,16:55:34,20200225,16:56:02,0000000010,0000000038,0000000045,MOVIE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200225,19:09:00,20200225,19:09:58,0000000010,0000000068,0000000075,THE GAME,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200225,20:57:02,20200225,20:57:30,0000000010,0000000039,0000000045,MOVIE,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200226,12:30:38,20200226,12:31:37,0000000010,0000000069,0000000075,LAW & ORDER,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200226,14:06:52,20200226,14:07:21,0000000010,0000000039,0000000045,WITHOUT A TRACE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200226,14:34:37,20200226,14:35:35,0000000010,0000000068,0000000075,WITHOUT A TRACE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200226,19:12:45,20200226,19:13:43,0000000011,0000000069,0000000075,THE GAME,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200226,19:28:10,20200226,19:28:39,0000000010,0000000039,0000000045,THE GAME,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,BMGT,042,IND,20200226,20:09:52,20200226,20:10:19,0000000010,0000000037,0000000045,MOVIE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,BMGT,042,IND,20200227,11:05:48,20200227,11:06:16,0000000010,0000000038,0000000045,LAW & ORDER,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200227,11:45:42,20200227,11:46:41,0000000010,0000000069,0000000075,LAW & ORDER,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200227,12:07:10,20200227,12:07:39,0000000010,0000000039,0000000045,LAW & ORDER,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200227,14:42:10,20200227,14:43:09,0000000010,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200227,16:14:28,20200227,16:14:55,0000000011,0000000039,0000000045,MOVIE,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200227,20:36:38,20200227,20:37:37,0000000010,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200228,10:20:11,20200228,10:21:10,0000000010,0000000069,0000000075,JUDGE JOE BROWN,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200228,10:40:36,20200228,10:41:35,0000000010,0000000069,0000000075,JUDGE JOE BROWN,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200228,12:51:30,20200228,12:51:59,0000000010,0000000039,0000000045,LAW & ORDER,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,BMGT,042,IND,20200228,13:05:45,20200228,13:06:13,0000000010,0000000038,0000000045,LAW & ORDER,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,BMGT,042,IND,20200228,13:29:16,20200228,13:29:45,0000000010,0000000039,0000000045,LAW & ORDER,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200228,14:11:50,20200228,14:12:48,0000000010,0000000068,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200228,19:24:52,20200228,19:25:19,0000000011,0000000039,0000000045,THE GAME,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200228,19:46:55,20200228,19:47:54,0000000010,0000000069,0000000075,THE GAME,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200229,10:04:07,20200229,10:05:06,0000000010,0000000069,0000000075,LIVING SINGLE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,BMGT,042,IND,20200229,10:26:13,20200229,10:27:11,0000000010,0000000068,0000000075,LIVING SINGLE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200229,10:45:42,20200229,10:46:11,0000000010,0000000039,0000000045,LIVING SINGLE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,BMGT,042,IND,20200229,12:08:53,20200229,12:09:21,0000000010,0000000039,0000000045,MOVIE,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,BMGT,042,IND,20200229,12:36:09,20200229,12:36:38,0000000010,0000000039,0000000045,MOVIE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200229,13:14:29,20200229,13:15:28,0000000010,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,BMGT,042,IND,20200229,14:12:43,20200229,14:13:11,0000000010,0000000038,0000000045,MOVIE,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,BMGT,042,IND,20200229,14:42:25,20200229,14:43:24,0000000010,0000000069,0000000075,MOVIE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
